library,day_num,day_name,hour,opening_type,average_transactions
Burnt Oak,0,Monday,0,closed,0.0
Burnt Oak,0,Monday,1,closed,0.0
Burnt Oak,0,Monday,2,closed,0.0
Burnt Oak,0,Monday,3,closed,0.0
Burnt Oak,0,Monday,4,closed,0.0
Burnt Oak,0,Monday,5,closed,0.0
Burnt Oak,0,Monday,6,closed,0.0
Burnt Oak,0,Monday,7,closed,0.0
Burnt Oak,0,Monday,8,closed,0.0
Burnt Oak,0,Monday,9,SSO,14.06896551724138
Burnt Oak,0,Monday,10,SSO,10.0
Burnt Oak,0,Monday,11,SSO,18.607142857142858
Burnt Oak,0,Monday,12,SSO,11.392857142857142
Burnt Oak,0,Monday,13,SSO,12.444444444444445
Burnt Oak,0,Monday,14,staffed,21.258064516129032
Burnt Oak,0,Monday,15,staffed,26.1875
Burnt Oak,0,Monday,16,staffed,28.84375
Burnt Oak,0,Monday,17,staffed,31.37931034482759
Burnt Oak,0,Monday,18,staffed,18.206896551724142
Burnt Oak,0,Monday,19,staffed,11.0
Burnt Oak,0,Monday,20,closed,0.0
Burnt Oak,0,Monday,21,closed,0.0
Burnt Oak,0,Monday,22,closed,0.0
Burnt Oak,0,Monday,23,closed,0.0
Burnt Oak,1,Tuesday,0,closed,0.0
Burnt Oak,1,Tuesday,1,closed,0.0
Burnt Oak,1,Tuesday,2,closed,0.0
Burnt Oak,1,Tuesday,3,closed,0.0
Burnt Oak,1,Tuesday,4,closed,0.0
Burnt Oak,1,Tuesday,5,closed,0.0
Burnt Oak,1,Tuesday,6,closed,0.0
Burnt Oak,1,Tuesday,7,closed,0.0
Burnt Oak,1,Tuesday,8,closed,0.0
Burnt Oak,1,Tuesday,9,SSO,14.423076923076925
Burnt Oak,1,Tuesday,10,SSO,8.888888888888891
Burnt Oak,1,Tuesday,11,SSO,11.344827586206893
Burnt Oak,1,Tuesday,12,SSO,9.111111111111109
Burnt Oak,1,Tuesday,13,SSO,10.774193548387096
Burnt Oak,1,Tuesday,14,SSO,12.096774193548386
Burnt Oak,1,Tuesday,15,SSO,14.625
Burnt Oak,1,Tuesday,16,SSO,20.28125
Burnt Oak,1,Tuesday,17,closed,0.0
Burnt Oak,1,Tuesday,18,closed,0.0
Burnt Oak,1,Tuesday,19,closed,0.0
Burnt Oak,1,Tuesday,20,closed,0.0
Burnt Oak,1,Tuesday,21,closed,0.0
Burnt Oak,1,Tuesday,22,closed,0.0
Burnt Oak,1,Tuesday,23,closed,0.0
Burnt Oak,2,Wednesday,0,closed,0.0
Burnt Oak,2,Wednesday,1,closed,0.0
Burnt Oak,2,Wednesday,2,closed,0.0
Burnt Oak,2,Wednesday,3,closed,0.0
Burnt Oak,2,Wednesday,4,closed,0.0
Burnt Oak,2,Wednesday,5,closed,0.0
Burnt Oak,2,Wednesday,6,closed,0.0
Burnt Oak,2,Wednesday,7,closed,0.0
Burnt Oak,2,Wednesday,8,closed,0.0
Burnt Oak,2,Wednesday,9,staffed,15.181818181818182
Burnt Oak,2,Wednesday,10,staffed,15.575757575757574
Burnt Oak,2,Wednesday,11,staffed,16.88235294117647
Burnt Oak,2,Wednesday,12,SSO,19.392857142857142
Burnt Oak,2,Wednesday,13,SSO,10.965517241379311
Burnt Oak,2,Wednesday,14,SSO,12.233333333333333
Burnt Oak,2,Wednesday,15,SSO,15.06896551724138
Burnt Oak,2,Wednesday,16,SSO,17.06451612903226
Burnt Oak,2,Wednesday,17,closed,0.0
Burnt Oak,2,Wednesday,18,closed,0.0
Burnt Oak,2,Wednesday,19,closed,0.0
Burnt Oak,2,Wednesday,20,closed,0.0
Burnt Oak,2,Wednesday,21,closed,0.0
Burnt Oak,2,Wednesday,22,closed,0.0
Burnt Oak,2,Wednesday,23,closed,0.0
Burnt Oak,3,Thursday,0,closed,0.0
Burnt Oak,3,Thursday,1,closed,0.0
Burnt Oak,3,Thursday,2,closed,0.0
Burnt Oak,3,Thursday,3,closed,0.0
Burnt Oak,3,Thursday,4,closed,0.0
Burnt Oak,3,Thursday,5,closed,0.0
Burnt Oak,3,Thursday,6,closed,0.0
Burnt Oak,3,Thursday,7,closed,0.0
Burnt Oak,3,Thursday,8,closed,0.0
Burnt Oak,3,Thursday,9,SSO,10.961538461538463
Burnt Oak,3,Thursday,10,SSO,9.2
Burnt Oak,3,Thursday,11,SSO,10.75
Burnt Oak,3,Thursday,12,SSO,9.833333333333334
Burnt Oak,3,Thursday,13,SSO,8.692307692307693
Burnt Oak,3,Thursday,14,SSO,11.258064516129034
Burnt Oak,3,Thursday,15,SSO,18.21875
Burnt Oak,3,Thursday,16,SSO,12.970588235294118
Burnt Oak,3,Thursday,17,closed,0.0
Burnt Oak,3,Thursday,18,closed,0.0
Burnt Oak,3,Thursday,19,closed,0.0
Burnt Oak,3,Thursday,20,closed,0.0
Burnt Oak,3,Thursday,21,closed,0.0
Burnt Oak,3,Thursday,22,closed,0.0
Burnt Oak,3,Thursday,23,closed,0.0
Burnt Oak,4,Friday,0,closed,0.0
Burnt Oak,4,Friday,1,closed,0.0
Burnt Oak,4,Friday,2,closed,0.0
Burnt Oak,4,Friday,3,closed,0.0
Burnt Oak,4,Friday,4,closed,0.0
Burnt Oak,4,Friday,5,closed,0.0
Burnt Oak,4,Friday,6,closed,0.0
Burnt Oak,4,Friday,7,closed,0.0
Burnt Oak,4,Friday,8,closed,0.0
Burnt Oak,4,Friday,9,SSO,14.066666666666665
Burnt Oak,4,Friday,10,SSO,8.551724137931034
Burnt Oak,4,Friday,11,SSO,12.107142857142858
Burnt Oak,4,Friday,12,SSO,9.857142857142858
Burnt Oak,4,Friday,13,SSO,10.785714285714288
Burnt Oak,4,Friday,14,staffed,22.85294117647059
Burnt Oak,4,Friday,15,staffed,35.176470588235304
Burnt Oak,4,Friday,16,staffed,34.029411764705884
Burnt Oak,4,Friday,17,closed,0.0
Burnt Oak,4,Friday,18,closed,0.0
Burnt Oak,4,Friday,19,closed,0.0
Burnt Oak,4,Friday,20,closed,0.0
Burnt Oak,4,Friday,21,closed,0.0
Burnt Oak,4,Friday,22,closed,0.0
Burnt Oak,4,Friday,23,closed,0.0
Burnt Oak,5,Saturday,0,closed,0.0
Burnt Oak,5,Saturday,1,closed,0.0
Burnt Oak,5,Saturday,2,closed,0.0
Burnt Oak,5,Saturday,3,closed,0.0
Burnt Oak,5,Saturday,4,closed,0.0
Burnt Oak,5,Saturday,5,closed,0.0
Burnt Oak,5,Saturday,6,closed,0.0
Burnt Oak,5,Saturday,7,closed,0.0
Burnt Oak,5,Saturday,8,closed,0.0
Burnt Oak,5,Saturday,9,closed,0.0
Burnt Oak,5,Saturday,10,closed,0.0
Burnt Oak,5,Saturday,11,closed,0.0
Burnt Oak,5,Saturday,12,closed,0.0
Burnt Oak,5,Saturday,13,closed,0.0
Burnt Oak,5,Saturday,14,staffed,29.058823529411764
Burnt Oak,5,Saturday,15,staffed,34.6
Burnt Oak,5,Saturday,16,staffed,24.57142857142857
Burnt Oak,5,Saturday,17,closed,0.0
Burnt Oak,5,Saturday,18,closed,0.0
Burnt Oak,5,Saturday,19,closed,0.0
Burnt Oak,5,Saturday,20,closed,0.0
Burnt Oak,5,Saturday,21,closed,0.0
Burnt Oak,5,Saturday,22,closed,0.0
Burnt Oak,5,Saturday,23,closed,0.0
Burnt Oak,6,Sunday,0,closed,0.0
Burnt Oak,6,Sunday,1,closed,0.0
Burnt Oak,6,Sunday,2,closed,0.0
Burnt Oak,6,Sunday,3,closed,0.0
Burnt Oak,6,Sunday,4,closed,0.0
Burnt Oak,6,Sunday,5,closed,0.0
Burnt Oak,6,Sunday,6,closed,0.0
Burnt Oak,6,Sunday,7,closed,0.0
Burnt Oak,6,Sunday,8,closed,0.0
Burnt Oak,6,Sunday,9,closed,0.0
Burnt Oak,6,Sunday,10,closed,0.0
Burnt Oak,6,Sunday,11,closed,0.0
Burnt Oak,6,Sunday,12,closed,0.0
Burnt Oak,6,Sunday,13,closed,0.0
Burnt Oak,6,Sunday,14,closed,0.0
Burnt Oak,6,Sunday,15,closed,0.0
Burnt Oak,6,Sunday,16,closed,0.0
Burnt Oak,6,Sunday,17,closed,0.0
Burnt Oak,6,Sunday,18,closed,0.0
Burnt Oak,6,Sunday,19,closed,0.0
Burnt Oak,6,Sunday,20,closed,0.0
Burnt Oak,6,Sunday,21,closed,0.0
Burnt Oak,6,Sunday,22,closed,0.0
Burnt Oak,6,Sunday,23,closed,0.0
Childs Hill,0,Monday,0,closed,0.0
Childs Hill,0,Monday,1,closed,0.0
Childs Hill,0,Monday,2,closed,0.0
Childs Hill,0,Monday,3,closed,0.0
Childs Hill,0,Monday,4,closed,0.0
Childs Hill,0,Monday,5,closed,0.0
Childs Hill,0,Monday,6,closed,0.0
Childs Hill,0,Monday,7,closed,0.0
Childs Hill,0,Monday,8,closed,0.0
Childs Hill,0,Monday,9,closed,0.0
Childs Hill,0,Monday,10,staffed,10.933333333333335
Childs Hill,0,Monday,11,staffed,16.93548387096774
Childs Hill,0,Monday,12,staffed,23.774193548387093
Childs Hill,0,Monday,13,closed,0.0
Childs Hill,0,Monday,14,closed,0.0
Childs Hill,0,Monday,15,closed,0.0
Childs Hill,0,Monday,16,closed,0.0
Childs Hill,0,Monday,17,closed,0.0
Childs Hill,0,Monday,18,closed,0.0
Childs Hill,0,Monday,19,closed,0.0
Childs Hill,0,Monday,20,closed,0.0
Childs Hill,0,Monday,21,closed,0.0
Childs Hill,0,Monday,22,closed,0.0
Childs Hill,0,Monday,23,closed,0.0
Childs Hill,1,Tuesday,0,closed,0.0
Childs Hill,1,Tuesday,1,closed,0.0
Childs Hill,1,Tuesday,2,closed,0.0
Childs Hill,1,Tuesday,3,closed,0.0
Childs Hill,1,Tuesday,4,closed,0.0
Childs Hill,1,Tuesday,5,closed,0.0
Childs Hill,1,Tuesday,6,closed,0.0
Childs Hill,1,Tuesday,7,closed,0.0
Childs Hill,1,Tuesday,8,closed,0.0
Childs Hill,1,Tuesday,9,closed,0.0
Childs Hill,1,Tuesday,10,closed,0.0
Childs Hill,1,Tuesday,11,closed,0.0
Childs Hill,1,Tuesday,12,closed,0.0
Childs Hill,1,Tuesday,13,closed,0.0
Childs Hill,1,Tuesday,14,staffed,14.882352941176471
Childs Hill,1,Tuesday,15,staffed,24.85294117647059
Childs Hill,1,Tuesday,16,staffed,22.911764705882355
Childs Hill,1,Tuesday,17,closed,0.0
Childs Hill,1,Tuesday,18,closed,0.0
Childs Hill,1,Tuesday,19,closed,0.0
Childs Hill,1,Tuesday,20,closed,0.0
Childs Hill,1,Tuesday,21,closed,0.0
Childs Hill,1,Tuesday,22,closed,0.0
Childs Hill,1,Tuesday,23,closed,0.0
Childs Hill,2,Wednesday,0,closed,0.0
Childs Hill,2,Wednesday,1,closed,0.0
Childs Hill,2,Wednesday,2,closed,0.0
Childs Hill,2,Wednesday,3,closed,0.0
Childs Hill,2,Wednesday,4,closed,0.0
Childs Hill,2,Wednesday,5,closed,0.0
Childs Hill,2,Wednesday,6,closed,0.0
Childs Hill,2,Wednesday,7,closed,0.0
Childs Hill,2,Wednesday,8,closed,0.0
Childs Hill,2,Wednesday,9,closed,0.0
Childs Hill,2,Wednesday,10,staffed,15.21875
Childs Hill,2,Wednesday,11,staffed,17.0
Childs Hill,2,Wednesday,12,staffed,13.67741935483871
Childs Hill,2,Wednesday,13,closed,0.0
Childs Hill,2,Wednesday,14,closed,0.0
Childs Hill,2,Wednesday,15,closed,0.0
Childs Hill,2,Wednesday,16,closed,0.0
Childs Hill,2,Wednesday,17,closed,0.0
Childs Hill,2,Wednesday,18,closed,0.0
Childs Hill,2,Wednesday,19,closed,0.0
Childs Hill,2,Wednesday,20,closed,0.0
Childs Hill,2,Wednesday,21,closed,0.0
Childs Hill,2,Wednesday,22,closed,0.0
Childs Hill,2,Wednesday,23,closed,0.0
Childs Hill,3,Thursday,0,closed,0.0
Childs Hill,3,Thursday,1,closed,0.0
Childs Hill,3,Thursday,2,closed,0.0
Childs Hill,3,Thursday,3,closed,0.0
Childs Hill,3,Thursday,4,closed,0.0
Childs Hill,3,Thursday,5,closed,0.0
Childs Hill,3,Thursday,6,closed,0.0
Childs Hill,3,Thursday,7,closed,0.0
Childs Hill,3,Thursday,8,closed,0.0
Childs Hill,3,Thursday,9,closed,0.0
Childs Hill,3,Thursday,10,closed,0.0
Childs Hill,3,Thursday,11,closed,0.0
Childs Hill,3,Thursday,12,closed,0.0
Childs Hill,3,Thursday,13,closed,0.0
Childs Hill,3,Thursday,14,staffed,13.483870967741936
Childs Hill,3,Thursday,15,staffed,20.647058823529417
Childs Hill,3,Thursday,16,staffed,20.264705882352946
Childs Hill,3,Thursday,17,staffed,20.484848484848484
